"Date","Price","Open","High","Low","Vol.","Change %"
"09/11/2015","1.5500","1.5694","1.5804","1.5259","52.89K","-1.57%"
"09/10/2015","1.5747","1.5402","1.5779","1.5226","51.87K","2.35%"
"09/09/2015","1.5386","1.5933","1.6043","1.5362","64.32K","-3.46%"
"09/08/2015","1.5938","1.5928","1.6041","1.5523","59.46K","1.74%"
"09/07/2015","1.5666","1.5885","1.5936","1.5530","","-1.38%"
"09/06/2015","1.5885","1.5889","1.5916","1.5874","","-0.47%"
"09/04/2015","1.5960","1.6165","1.6298","1.5874","52.54K","-1.41%"
"09/03/2015","1.6188","1.6092","1.6643","1.5926","56.86K","0.60%"
"09/02/2015","1.6092","1.5594","1.6222","1.5419","64.87K","1.98%"
"09/01/2015","1.5779","1.6722","1.6762","1.5528","80.26K","-5.72%"
"08/31/2015","1.6736","1.5640","1.6865","1.5326","6.73K","6.17%"
"08/28/2015","1.5764","1.5045","1.5997","1.4800","22.93K","5.37%"
"08/27/2015","1.4960","1.3973","1.5029","1.3971","24.34K","8.34%"
"08/26/2015","1.3809","1.4017","1.4053","1.3745","31.36K","-1.02%"
"08/25/2015","1.3952","1.3996","1.4410","1.3869","31.43K","0.17%"
"08/24/2015","1.3929","1.4600","1.4653","1.3845","34.67K","-4.75%"
"08/21/2015","1.4624","1.4890","1.4949","1.4507","27.68K","-2.22%"
"08/20/2015","1.4956","1.5085","1.5203","1.4860","31.01K","-1.48%"
"08/19/2015","1.5180","1.5525","1.5641","1.5039","51.57K","-2.60%"
"08/18/2015","1.5586","1.5481","1.5645","1.5375","40.91K","0.24%"
"08/17/2015","1.5548","1.5497","1.5741","1.5381","47.25K","-0.20%"
"08/14/2015","1.5579","1.5705","1.5745","1.5306","44.42K","-0.69%"
"08/13/2015","1.5687","1.5939","1.6031","1.5593","51.81K","-1.15%"
"08/12/2015","1.5869","1.5602","1.5978","1.5511","67.21K","1.54%"
"08/11/2015","1.5629","1.5840","1.6051","1.5430","61.60K","-1.83%"
"08/10/2015","1.5921","1.5436","1.6007","1.5361","67.68K","3.14%"
"08/07/2015","1.5436","1.5544","1.5595","1.5322","64.41K","-0.41%"
"08/06/2015","1.5499","1.5406","1.5558","1.5276","63.49K","0.74%"
"08/05/2015","1.5385","1.5547","1.5693","1.5212","49.92K","-0.58%"
"08/04/2015","1.5475","1.5358","1.5616","1.5340","51.26K","1.11%"
"08/03/2015","1.5305","1.5785","1.5863","1.5283","58.61K","-3.38%"
"07/31/2015","1.5840","1.5955","1.6075","1.5739","55.94K","-0.89%"
"07/30/2015","1.5982","1.5985","1.6214","1.5949","11.82K","-0.01%"
"07/29/2015","1.5983","1.5906","1.6214","1.5797","14.52K","-0.38%"
"07/28/2015","1.6044","1.5810","1.6244","1.5699","21.28K","0.55%"
"07/27/2015","1.5956","1.6241","1.6340","1.5839","21.90K","-2.12%"
"07/24/2015","1.6302","1.6613","1.6637","1.6275","25.57K","-1.47%"
"07/23/2015","1.6546","1.6649","1.6805","1.6491","25.18K","-1.02%"
"07/22/2015","1.6717","1.6784","1.6864","1.6622","30.85K","-0.40%"
"07/21/2015","1.6784","1.6529","1.6841","1.6468","36.01K","1.21%"
"07/20/2015","1.6584","1.6589","1.6727","1.6422","41.65K","-0.34%"
"07/17/2015","1.6641","1.6660","1.6807","1.6538","44.96K","-0.13%"
"07/16/2015","1.6662","1.6764","1.6849","1.6645","53.18K","-0.19%"
"07/15/2015","1.6693","1.7275","1.7316","1.6644","60.18K","-4.16%"
"07/14/2015","1.7417","1.7344","1.7490","1.7007","29.50K","0.43%"
"07/13/2015","1.7343","1.7465","1.7611","1.6941","28.96K","-1.20%"
"07/10/2015","1.7553","1.7484","1.7764","1.7360","29.49K","0.15%"
"07/09/2015","1.7527","1.7395","1.7750","1.7323","30.69K","1.29%"
"07/08/2015","1.7303","1.7354","1.7467","1.7040","34.59K","0.10%"
"07/07/2015","1.7286","1.7359","1.7531","1.6888","35.27K","0.17%"
"07/06/2015","1.7256","1.8516","1.8574","1.7216","27.55K","-4.11%"
"07/03/2015","1.7996","1.8343","1.8416","1.7956","","-3.03%"
"07/02/2015","1.8558","1.8572","1.8895","1.8482","22.40K","0.06%"
"07/01/2015","1.8546","1.8904","1.8950","1.8472","25.57K","-1.87%"
"06/30/2015","1.8899","1.8449","1.9033","1.8386","57.77K","2.51%"
"06/29/2015","1.8436","1.8602","1.8755","1.8227","65.12K","-1.39%"
"06/26/2015","1.8696","1.8727","1.8844","1.8549","38.68K","0.05%"
"06/25/2015","1.8687","1.8855","1.8970","1.8593","43.67K","-0.76%"
"06/24/2015","1.8831","1.9310","1.9374","1.8702","66.46K","-1.86%"
"06/23/2015","1.9188","1.8725","1.9333","1.8684","72.36K","2.27%"
"06/22/2015","1.8762","1.8737","1.8896","1.8479","41.21K","0.15%"
"06/19/2015","1.8734","1.9214","1.9251","1.8597","44.92K","-2.47%"
"06/18/2015","1.9208","1.9175","1.9380","1.9042","26.45K","0.31%"
"06/17/2015","1.9148","1.8908","1.9548","1.8762","45.68K","1.23%"
"06/16/2015","1.8915","1.8755","1.8958","1.8690","29.78K","0.66%"
"06/15/2015","1.8791","1.8930","1.8973","1.8640","27.31K","-0.97%"
"06/12/2015","1.8976","1.9237","1.9265","1.8935","25.24K","-1.64%"
"06/11/2015","1.9292","1.9437","1.9600","1.9175","29.49K","-1.24%"
"06/10/2015","1.9535","1.9328","1.9615","1.9269","33.47K","1.41%"
"06/09/2015","1.9264","1.8643","1.9367","1.8643","29.50K","3.33%"
"06/08/2015","1.8643","1.8723","1.8759","1.8592","23.57K","-0.78%"
"06/05/2015","1.8789","1.8500","1.8821","1.8281","30.18K","1.44%"
"06/04/2015","1.8523","1.8992","1.9039","1.8484","28.14K","-2.56%"
"06/03/2015","1.9010","1.9509","1.9530","1.8929","26.59K","-2.72%"
"06/02/2015","1.9541","1.9304","1.9599","1.9285","20.17K","0.99%"
"06/01/2015","1.9349","1.9575","1.9629","1.9254","18.78K","-0.76%"
"05/29/2015","1.9497","1.8799","1.9631","1.8768","79.49K","4.08%"
"05/28/2015","1.8732","1.8621","1.8829","1.8455","62.38K","0.69%"
"05/27/2015","1.8603","1.9093","1.9208","1.8578","59.33K","-2.31%"
"05/26/2015","1.9042","1.9630","1.9837","1.9002","55.19K","-2.64%"
"05/25/2015","1.9558","1.9633","1.9836","1.9393","","-0.37%"
"05/24/2015","1.9630","1.9604","1.9632","1.9574","","0.29%"
"05/22/2015","1.9573","1.9894","1.9894","1.9519","44.68K","-1.64%"
"05/21/2015","1.9899","1.9460","1.9998","1.9428","49.53K","2.05%"
"05/20/2015","1.9499","1.9380","1.9600","1.9324","57.61K","0.96%"
"05/19/2015","1.9314","1.9893","1.9952","1.9268","48.62K","-2.92%"
"05/18/2015","1.9895","2.0080","2.0311","1.9841","28.20K","-0.91%"
"05/15/2015","2.0078","2.0087","2.0176","1.9685","29.21K","-0.02%"
"05/14/2015","2.0083","2.0026","2.0319","1.9896","36.71K","-0.01%"
"05/13/2015","2.0086","2.0143","2.0329","2.0000","26.86K","0.31%"
"05/12/2015","2.0023","1.9490","2.0160","1.9462","38.88K","2.64%"
"05/11/2015","1.9508","1.9603","1.9731","1.9374","22.03K","-0.48%"
"05/08/2015","1.9603","1.9704","1.9810","1.9342","27.04K","-0.37%"
"05/07/2015","1.9676","2.0178","2.0354","1.9591","32.38K","-2.68%"
"05/06/2015","2.0218","2.0230","2.0622","2.0074","27.56K","0.09%"
"05/05/2015","2.0199","1.9862","2.0439","1.9804","21.98K","1.72%"
"05/04/2015","1.9857","1.9880","1.9998","1.9716","17.06K","-0.12%"
"05/01/2015","1.9880","1.9872","1.9941","1.9610","22.84K","0.38%"
"04/30/2015","1.9805","1.9471","1.9856","1.9403","55.00K","1.48%"
"04/29/2015","1.9516","1.9167","1.9705","1.9056","53.42K","1.62%"
"04/28/2015","1.9204","1.9240","1.9425","1.9050","39.71K","-0.23%"
"04/27/2015","1.9249","1.9377","1.9404","1.9111","34.94K","-0.38%"
"04/24/2015","1.9323","1.9270","1.9427","1.9171","41.40K","0.29%"
"04/23/2015","1.9268","1.8725","1.9475","1.8615","59.67K","2.87%"
"04/22/2015","1.8731","1.8549","1.8846","1.8410","38.76K","0.88%"
"04/21/2015","1.8567","1.8891","1.8891","1.8473","41.22K","-1.33%"
"04/20/2015","1.8818","1.9033","1.9070","1.8499","35.33K","-0.24%"
"04/17/2015","1.8864","1.9085","1.9165","1.8792","30.71K","-1.26%"
"04/16/2015","1.9105","1.8838","1.9290","1.8633","35.67K","1.00%"
"04/15/2015","1.8916","1.8101","1.8948","1.8101","46.32K","4.83%"
"04/14/2015","1.8045","1.7895","1.8231","1.7851","57.80K","1.10%"
"04/13/2015","1.7848","1.7735","1.8180","1.7713","63.05K","0.78%"
"04/10/2015","1.7710","1.7379","1.7789","1.7240","48.55K","2.15%"
"04/09/2015","1.7338","1.7251","1.7727","1.7154","35.64K","1.59%"
"04/08/2015","1.7067","1.7786","1.7807","1.7045","34.79K","-4.80%"
"04/07/2015","1.7928","1.7782","1.7976","1.7486","23.60K","1.14%"
"04/06/2015","1.7726","1.6913","1.7839","1.6912","17.97K","4.75%"
"04/03/2015","1.6922","1.6922","1.6922","1.6922","","0.00%"
"04/02/2015","1.6922","1.7447","1.7586","1.6749","28.24K","-3.65%"
"04/01/2015","1.7563","1.7195","1.7747","1.7052","33.89K","2.83%"
"03/31/2015","1.7080","1.7282","1.7304","1.6932","56.56K","-1.16%"
"03/30/2015","1.7281","1.7236","1.7367","1.7026","48.93K","0.38%"
"03/27/2015","1.7216","1.7779","1.7867","1.7145","54.96K","-3.58%"
"03/26/2015","1.7856","1.7203","1.7996","1.7155","58.66K","3.66%"
"03/25/2015","1.7226","1.7020","1.7381","1.6874","53.62K","1.29%"
"03/24/2015","1.7007","1.7195","1.7452","1.6906","55.44K","-1.01%"
"03/23/2015","1.7180","1.7089","1.7388","1.6869","46.68K","0.12%"
"03/20/2015","1.7160","1.7026","1.7241","1.6761","33.13K","0.78%"
"03/19/2015","1.7027","1.7544","1.7557","1.6875","43.56K","-2.61%"
"03/18/2015","1.7483","1.6691","1.7688","1.6600","39.47K","4.37%"
"03/17/2015","1.6751","1.6821","1.6907","1.6501","34.78K","-0.33%"
"03/16/2015","1.6807","1.6914","1.6997","1.6490","33.27K","-0.94%"
"03/13/2015","1.6966","1.7600","1.7658","1.6908","30.62K","-3.62%"
"03/12/2015","1.7604","1.8050","1.8164","1.7451","50.01K","-1.73%"
"03/11/2015","1.7914","1.7740","1.8039","1.7608","45.21K","0.70%"
"03/10/2015","1.7790","1.8199","1.8236","1.7669","38.30K","-2.22%"
"03/09/2015","1.8193","1.8403","1.8569","1.8154","32.79K","-1.47%"
"03/06/2015","1.8464","1.8643","1.8808","1.8345","32.24K","-0.66%"
"03/05/2015","1.8586","1.8763","1.8913","1.8531","36.88K","-1.06%"
"03/04/2015","1.8786","1.9020","1.9020","1.8551","44.45K","-1.45%"
"03/03/2015","1.9063","1.8694","1.9194","1.8619","34.61K","2.63%"
"03/02/2015","1.8574","1.9249","1.9336","1.8522","30.71K","-5.89%"
"02/27/2015","1.9737","1.9070","1.9786","1.9029","64.46K","4.25%"
"02/26/2015","1.8933","1.9695","1.9695","1.8824","57.68K","-2.44%"
"02/25/2015","1.9407","1.8650","1.9465","1.8591","51.46K","3.54%"
"02/24/2015","1.8744","1.8982","1.9065","1.8631","57.67K","-0.95%"
"02/23/2015","1.8923","1.9120","1.9331","1.8773","72.33K","-0.93%"
"02/20/2015","1.9101","1.8805","1.9325","1.8761","103.38K","1.35%"
"02/19/2015","1.8846","1.8614","1.9000","1.8258","76.08K","-0.05%"
"02/18/2015","1.8856","1.9115","1.9165","1.8520","67.39K","-1.82%"
"02/17/2015","1.9205","1.9283","1.9416","1.8791","54.29K","-3.50%"
"02/16/2015","1.9901","1.9866","2.0032","1.9644","","0.18%"
"02/15/2015","1.9866","1.9766","1.9944","1.9766","","3.38%"
"02/13/2015","1.9217","1.8833","1.9271","1.8707","68.96K","2.52%"
"02/12/2015","1.8745","1.7966","1.8874","1.7874","68.76K","5.03%"
"02/11/2015","1.7848","1.8234","1.8254","1.7603","47.75K","-1.28%"
"02/10/2015","1.8079","1.8438","1.8470","1.7976","43.43K","-2.13%"
"02/09/2015","1.8472","1.8189","1.8734","1.8047","40.61K","1.86%"
"02/06/2015","1.8135","1.7952","1.8397","1.7832","42.07K","1.86%"
"02/05/2015","1.7803","1.7528","1.8117","1.7132","37.64K","2.43%"
"02/04/2015","1.7381","1.8163","1.8242","1.7197","34.74K","-4.49%"
"02/03/2015","1.8199","1.7450","1.8472","1.7414","32.44K","4.92%"
"02/02/2015","1.7345","1.6769","1.7506","1.6514","31.30K","1.98%"
"01/30/2015","1.7008","1.6050","1.7037","1.5898","71.42K","5.99%"
"01/29/2015","1.6047","1.6027","1.6215","1.5953","65.62K","-0.29%"
"01/28/2015","1.6093","1.6335","1.6338","1.6011","58.21K","-1.88%"
"01/27/2015","1.6402","1.6116","1.6445","1.5988","47.86K","1.60%"
"01/26/2015","1.6143","1.6146","1.6491","1.5991","62.29K","-0.42%"
"01/23/2015","1.6211","1.6129","1.6455","1.6125","45.25K","0.66%"
"01/22/2015","1.6104","1.6087","1.6565","1.6023","64.60K","-0.42%"
"01/21/2015","1.6172","1.5997","1.6268","1.5900","58.74K","1.68%"
"01/20/2015","1.5905","1.6363","1.6374","1.5865","56.26K","-3.36%"
"01/19/2015","1.6458","1.6591","1.6688","1.6400","","-0.78%"
"01/18/2015","1.6588","1.6640","1.6649","1.6569","","1.36%"
"01/16/2015","1.6365","1.5935","1.6404","1.5807","42.87K","2.69%"
"01/15/2015","1.5936","1.6258","1.6903","1.5878","39.69K","-2.35%"
"01/14/2015","1.6320","1.5948","1.6408","1.5623","49.89K","1.91%"
"01/13/2015","1.6014","1.6119","1.6166","1.5661","54.93K","-0.78%"
"01/12/2015","1.6140","1.6661","1.6682","1.6055","40.08K","-3.28%"
"01/09/2015","1.6688","1.6872","1.7003","1.6393","46.49K","-0.65%"
"01/08/2015","1.6798","1.6755","1.6926","1.6474","48.61K","0.26%"
"01/07/2015","1.6755","1.6784","1.6966","1.6486","43.74K","-1.12%"
"01/06/2015","1.6944","1.7307","1.7387","1.6772","44.84K","-2.02%"
"01/05/2015","1.7294","1.7831","1.7831","1.7189","34.71K","-3.01%"
"01/02/2015","1.7831","1.8317","1.8609","1.7740","16.78K","-4.67%"
"01/01/2015","1.8704","1.8506","1.8784","1.8446","","2.01%"
"12/31/2014","1.8336","1.8368","1.8554","1.7926","38.43K","-0.43%"
"12/30/2014","1.8416","1.8262","1.8523","1.8054","42.92K","1.10%"
"12/29/2014","1.8216","1.8934","1.9112","1.8192","45.31K","-3.32%"
"12/26/2014","1.8842","1.8901","1.9091","1.8716","22.16K","-2.21%"
"12/25/2014","1.9268","1.9242","1.9293","1.9184","","2.01%"
"12/24/2014","1.8889","1.9448","1.9538","1.8814","34.49K","-3.22%"
"12/23/2014","1.9517","1.8989","1.9653","1.8982","38.13K","2.03%"
"12/22/2014","1.9129","1.9304","1.9601","1.8972","43.41K","-0.74%"
"12/19/2014","1.9272","1.9037","1.9570","1.8864","54.92K","2.11%"
"12/18/2014","1.8873","1.9275","1.9919","1.8840","50.28K","-2.75%"
"12/17/2014","1.9406","1.8960","1.9904","1.8760","45.06K","1.96%"
"12/16/2014","1.9033","1.9200","1.9295","1.8676","39.21K","-1.51%"
"12/15/2014","1.9324","1.9600","2.0038","1.9109","56.34K","-1.53%"
"12/12/2014","1.9625","1.9963","2.0089","1.9569","43.78K","-2.30%"
"12/11/2014","2.0088","2.0200","2.0362","1.9976","70.69K","-0.04%"
"12/10/2014","2.0097","2.0525","2.0525","1.9908","63.86K","-2.59%"
"12/09/2014","2.0631","2.0363","2.0649","2.0215","37.27K","1.07%"
"12/08/2014","2.0412","2.0891","2.0892","2.0330","35.97K","-2.77%"
"12/05/2014","2.0993","2.1095","2.1210","2.0873","32.63K","-0.61%"
"12/04/2014","2.1121","2.1223","2.1417","2.1050","22.94K","-0.77%"
"12/03/2014","2.1284","2.1580","2.1660","2.1178","30.77K","-0.90%"
"12/02/2014","2.1477","2.2105","2.2105","2.1431","40.43K","-2.34%"
"12/01/2014","2.1991","2.1525","2.2117","2.0946","22.82K","1.75%"
"11/28/2014","2.1612","2.3257","2.3262","2.1520","57.33K","-2.67%"
"11/27/2014","2.2206","2.3258","2.3258","2.1869","","-4.66%"
"11/26/2014","2.3291","2.3486","2.3652","2.3251","63.82K","-0.79%"
"11/25/2014","2.3477","2.3654","2.3958","2.3361","67.13K","-0.81%"
"11/24/2014","2.3668","2.3779","2.3896","2.3568","50.35K","-0.61%"
"11/21/2014","2.3813","2.3709","2.4203","2.3530","82.87K","0.77%"
"11/20/2014","2.3630","2.3431","2.3781","2.3307","52.84K","0.93%"
"11/19/2014","2.3412","2.3675","2.3935","2.3396","58.30K","-0.91%"
"11/18/2014","2.3626","2.3732","2.3898","2.3544","49.29K","-0.68%"
"11/17/2014","2.3788","2.3896","2.3937","2.3481","39.74K","-0.26%"
"11/14/2014","2.3851","2.3503","2.3940","2.3263","69.19K","1.84%"
"11/13/2014","2.3421","2.4218","2.4265","2.3379","62.98K","-3.67%"
"11/12/2014","2.4314","2.4399","2.4629","2.4148","47.84K","-1.00%"
"11/11/2014","2.4559","2.4473","2.4600","2.4210","34.97K","-0.06%"
"11/10/2014","2.4573","2.4969","2.5343","2.4477","43.87K","-1.29%"
"11/07/2014","2.4893","2.4489","2.4963","2.4360","46.82K","1.59%"
"11/06/2014","2.4503","2.4395","2.4548","2.4176","33.71K","0.60%"
"11/05/2014","2.4356","2.4361","2.4788","2.4117","31.58K","-0.14%"
"11/04/2014","2.4391","2.4727","2.4795","2.4256","33.29K","-1.84%"
"11/03/2014","2.4847","2.5100","2.5279","2.4700","26.36K","-1.04%"
"10/31/2014","2.5109","2.4991","2.5212","2.4601","64.80K","0.24%"
"10/30/2014","2.5050","2.5184","2.5220","2.4907","64.80K","-0.73%"
"10/29/2014","2.5235","2.4829","2.5428","2.4826","82.01K","1.73%"
"10/28/2014","2.4807","2.4570","2.4917","2.4489","47.45K","0.72%"
"10/27/2014","2.4629","2.4691","2.4723","2.4323","47.04K","-0.19%"
"10/24/2014","2.4676","2.4812","2.4836","2.4419","58.68K","-0.76%"
"10/23/2014","2.4864","2.4578","2.4954","2.4410","69.54K","1.11%"
"10/22/2014","2.4592","2.4967","2.5149","2.4512","80.88K","-1.50%"
"10/21/2014","2.4967","2.4636","2.5046","2.4636","52.05K","0.96%"
"10/20/2014","2.4729","2.4985","2.4985","2.4560","47.37K","-0.68%"
"10/17/2014","2.4899","2.4788","2.4995","2.4582","40.66K","1.06%"
"10/16/2014","2.4639","2.4410","2.5172","2.4156","52.52K","0.44%"
"10/15/2014","2.4532","2.4835","2.4835","2.4280","48.48K","-0.63%"
"10/14/2014","2.4688","2.5509","2.5517","2.4563","51.50K","-3.41%"
"10/13/2014","2.5560","2.5670","2.5670","2.5210","30.02K","-0.19%"
"10/10/2014","2.5609","2.5263","2.5695","2.5065","47.76K","0.81%"
"10/09/2014","2.5403","2.5868","2.5901","2.5119","36.67K","-1.55%"
"10/08/2014","2.5803","2.6082","2.6083","2.5698","30.00K","-1.20%"
"10/07/2014","2.6117","2.6265","2.6297","2.5944","24.32K","-0.51%"
"10/06/2014","2.6250","2.6129","2.6358","2.5959","26.43K","0.18%"
"10/03/2014","2.6202","2.6520","2.6579","2.5980","25.57K","-0.81%"
"10/02/2014","2.6417","2.6659","2.6690","2.6079","32.08K","-0.69%"
"10/01/2014","2.6601","2.6658","2.7004","2.6504","37.40K","0.36%"
"09/30/2014","2.6505","2.7022","2.7202","2.6378","59.76K","-2.13%"
"09/29/2014","2.7082","2.7009","2.7154","2.6832","47.22K","0.21%"
"09/26/2014","2.7024","2.7001","2.7173","2.6890","48.04K","0.12%"
"09/25/2014","2.6992","2.6932","2.7120","2.6814","48.96K","0.23%"
"09/24/2014","2.6930","2.6828","2.7010","2.6605","51.76K","0.16%"
"09/23/2014","2.6886","2.6925","2.7038","2.6804","42.68K","-0.16%"
"09/22/2014","2.6929","2.7191","2.7214","2.6814","44.27K","-1.10%"
"09/19/2014","2.7228","2.7191","2.7336","2.7110","35.86K","0.11%"
"09/18/2014","2.7198","2.7482","2.7484","2.7093","32.71K","-1.18%"
"09/17/2014","2.7524","2.7587","2.7706","2.7453","18.81K","-0.39%"
"09/16/2014","2.7632","2.7478","2.7721","2.7330","24.27K","0.63%"
"09/15/2014","2.7460","2.7425","2.7610","2.7324","22.15K","-0.07%"
"09/12/2014","2.7480","2.7635","2.7795","2.7442","22.92K","-0.57%"
"09/11/2014","2.7638","2.7657","2.7715","2.7308","33.13K","0.06%"
"09/10/2014","2.7622","2.8001","2.8043","2.7527","37.44K","-1.29%"
"09/09/2014","2.7984","2.8165","2.8207","2.7946","22.95K","-0.63%"
"09/08/2014","2.8160","2.8285","2.8316","2.7953","24.42K","-0.34%"
"09/05/2014","2.8257","2.8495","2.8573","2.8101","16.03K","-0.59%"
"09/04/2014","2.8424","2.8649","2.8784","2.8370","18.21K","-1.02%"
"09/03/2014","2.8716","2.8060","2.8771","2.8055","21.18K","2.38%"
"09/02/2014","2.8049","2.8662","2.8691","2.8018","22.64K","-1.68%"
"09/01/2014","2.8529","2.8590","2.8628","2.8423","","-0.25%"
"08/29/2014","2.8601","2.8525","2.8655","2.8492","48.41K","0.29%"
"08/28/2014","2.8518","2.8610","2.8905","2.8475","60.29K","-0.45%"
"08/27/2014","2.8646","2.8454","2.8674","2.8404","43.75K","0.55%"
"08/26/2014","2.8490","2.8418","2.8687","2.8413","40.82K","0.26%"
"08/25/2014","2.8417","2.8268","2.8513","2.8243","34.52K","0.26%"
"08/22/2014","2.8343","2.8390","2.8569","2.8321","47.65K","-0.24%"
"08/21/2014","2.8411","2.8313","2.8467","2.8097","44.63K","0.35%"
"08/20/2014","2.8313","2.8226","2.8369","2.8160","37.64K","0.31%"
"08/19/2014","2.8226","2.8175","2.8278","2.8122","33.07K","0.37%"
"08/18/2014","2.8122","2.8412","2.8516","2.8080","24.85K","-1.47%"
"08/15/2014","2.8542","2.8338","2.8628","2.8212","26.00K","1.00%"
"08/14/2014","2.8260","2.9044","2.9067","2.8215","40.16K","-2.79%"
"08/13/2014","2.9070","2.8610","2.9085","2.8472","35.14K","1.91%"
"08/12/2014","2.8524","2.8879","2.8944","2.8284","28.57K","-1.14%"
"08/11/2014","2.8854","2.8825","2.9084","2.8740","25.34K","0.06%"
"08/08/2014","2.8838","2.9123","2.9228","2.8756","28.21K","-0.64%"
"08/07/2014","2.9024","2.8802","2.9127","2.8739","28.19K","0.70%"
"08/06/2014","2.8823","2.8595","2.8919","2.8580","23.03K","0.94%"
"08/05/2014","2.8555","2.8777","2.8819","2.8405","21.82K","-0.86%"
"08/04/2014","2.8802","2.8748","2.8991","2.8709","20.48K","0.18%"
"08/01/2014","2.8751","2.8867","2.9069","2.8681","17.94K","-0.51%"
"07/31/2014","2.8899","2.8890","2.9005","2.8687","62.33K","-0.24%"
"07/30/2014","2.8969","2.9119","2.9196","2.8803","51.48K","-0.56%"
"07/29/2014","2.9133","2.8992","2.9202","2.8940","50.99K","0.59%"
"07/28/2014","2.8961","2.9236","2.9275","2.8856","53.70K","-0.94%"
"07/25/2014","2.9235","2.8837","2.9254","2.8779","71.09K","1.54%"
"07/24/2014","2.8792","2.8917","2.8942","2.8740","53.98K","-0.23%"
"07/23/2014","2.8857","2.8585","2.8950","2.8524","42.45K","0.77%"
"07/22/2014","2.8636","2.8708","2.8890","2.8550","43.64K","-0.26%"
"07/21/2014","2.8711","2.8593","2.8754","2.8548","29.05K","0.48%"
"07/18/2014","2.8574","2.8863","2.8878","2.8540","25.51K","-0.52%"
"07/17/2014","2.8722","2.8702","2.8870","2.8613","34.47K","0.07%"
"07/16/2014","2.8702","2.8687","2.8811","2.8623","27.78K","0.05%"
"07/15/2014","2.8687","2.8855","2.8855","2.8405","34.24K","-0.59%"
"07/14/2014","2.8856","2.8800","2.8974","2.8707","27.73K","0.42%"
"07/11/2014","2.8734","2.9100","2.9100","2.8630","28.48K","-1.13%"
"07/10/2014","2.9063","2.8846","2.9198","2.8768","27.28K","0.73%"
"07/09/2014","2.8852","2.8957","2.8957","2.8741","28.08K","-0.11%"
"07/08/2014","2.8884","2.9201","2.9237","2.8851","25.22K","-1.35%"
"07/07/2014","2.9278","2.9395","2.9400","2.9164","19.71K","0.36%"
"07/04/2014","2.9172","2.9250","2.9333","2.9167","","-0.90%"
"07/03/2014","2.9436","2.9527","2.9540","2.9398","22.93K","-0.55%"
"07/02/2014","2.9600","2.9828","2.9928","2.9526","25.17K","-1.01%"
"07/01/2014","2.9903","2.9848","2.9934","2.9767","30.42K","0.50%"
"06/30/2014","2.9753","3.0020","3.0032","2.9725","58.36K","-0.94%"
"06/27/2014","3.0035","3.0198","3.0312","3.0012","53.05K","-0.50%"
"06/26/2014","3.0186","3.0450","3.0450","3.0156","45.64K","-0.57%"
"06/25/2014","3.0359","3.0470","3.0583","3.0236","47.70K","-0.43%"
"06/24/2014","3.0490","3.0439","3.0624","3.0316","46.21K","0.28%"
"06/23/2014","3.0405","3.0620","3.0741","3.0296","43.68K","-0.59%"
"06/20/2014","3.0585","3.0579","3.0647","3.0479","39.36K","-0.05%"
